_181300022,120
_181300034,120
_181300025,120
rajat_yadav_ec18,120
_181300083,120
_181300026,120
_181300017,120
_181300061,120
_181300080,120
_181300098,120
_181300031,120
_181300028,120
_181300091,120
_181300036,120
_181300086,120
_181300107,120
_181300041,120
_181300076,120
_181300060,120
_181300016,120
_181300047,120
_181300008,120
_181300082,120
_181300050,120
_181300057,120
_181300044,120
_181300023,120
_181300042,120
_181300043,120
[deleted],120
_181100021,120
_181300081,120
181300078_sakshi,100
_181300106,100
_181300092,100
_181300040,100
sajal_181300074,100
_181300058,100
_181200055,100
_181300087,80
_181300096,80
raghav_achal8126,60
_181300068,60
_181300033,60
akshat_pandey_e1,60
_181300074,60
_181300012,60
_181300053,60
_181300105,60
_181500033,20
arun_kumar_ec18,0
